,Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume,Year
7948,1,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,2.57953958,2016
7949,1,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,3.145392194,2017
7950,1,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,3.85111322,2018
7951,1,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,4.908670423,2019
7952,1,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2020,2020-12-31,5.611036962,2020
7953,1,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2021,2021-12-31,6.323389053,2021
7954,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2007,2007-12-31,14.90545098,2007
7955,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2008,2008-12-31,15.03645044,2008
7956,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2009,2009-12-31,15.82151232,2009
7957,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2010,2010-12-31,16.75658426,2010
7958,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2011,2011-12-31,19.55243341,2011
7959,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2012,2012-12-31,23.38412599,2012
7960,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2013,2013-12-31,29.43575752,2013
7961,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2014,2014-12-31,37.56643532,2014
7962,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2015,2015-12-31,47.93035841,2015
7963,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,63.40794953,2016
7964,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,72.40768229,2017
7965,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,83.65890235,2018
7966,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,90.9871582,2019
7967,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2020,2020-12-31,100.2341784,2020
7968,2,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2021,2021-12-31,108.7369054,2021
7969,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2007,2007-12-31,7.500911227,2007
7970,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2008,2008-12-31,11.39020792,2008
7971,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2009,2009-12-31,18.93120672,2009
7972,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2010,2010-12-31,30.47964311,2010
7973,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2011,2011-12-31,34.16870074,2011
7974,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2012,2012-12-31,27.94669753,2012
7975,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2013,2013-12-31,26.73062098,2013
7976,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2014,2014-12-31,30.33048506,2014
7977,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2015,2015-12-31,39.66442009,2015
7978,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,44.88508956,2016
7979,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,51.23279413,2017
7980,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,65.41062458,2018
7981,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,82.88908164,2019
7982,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2020,2020-12-31,101.5085072,2020
7983,3,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2021,2021-12-31,101.1315434,2021
7984,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2007,2007-12-31,81.5977273,2007
7985,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2008,2008-12-31,86.09044079,2008
7986,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2009,2009-12-31,91.03111371,2009
7987,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2010,2010-12-31,93.78272109,2010
7988,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2011,2011-12-31,97.06972037,2011
7989,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2012,2012-12-31,97.07236725,2012
7990,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2013,2013-12-31,95.59070999,2013
7991,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2014,2014-12-31,100.1128069,2014
7992,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2015,2015-12-31,104.7298499,2015
7993,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,107.7171449,2016
7994,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,101.2483458,2017
7995,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,102.8278817,2018
7996,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,101.6116448,2019
7997,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2020,2020-12-31,99.82007438,2020
7998,4,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2021,2021-12-31,103.9718974,2021
7999,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2007,2007-12-31,90.99830165,2007
8000,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2008,2008-12-31,95.87105084,2008
8001,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2009,2009-12-31,105.6427246,2009
8002,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2010,2010-12-31,124.3575312,2010
8003,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2011,2011-12-31,142.9953552,2011
8004,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2012,2012-12-31,159.3303959,2012
8005,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2013,2013-12-31,173.9989503,2013
8006,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2014,2014-12-31,185.063479,2014
8007,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2015,2015-12-31,204.7599906,2015
8008,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,225.5083943,2016
8009,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,254.6597177,2017
8010,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,258.2303908,2018
8011,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,274.5759139,2019
8012,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2020,2020-12-31,274.4815614,2020
8013,5,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2021,2021-12-31,288.3131842,2021
8014,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2007,2007-12-31,34.84774,2007
8015,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2008,2008-12-31,32.06344785,2008
8016,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2009,2009-12-31,32.595933,2009
8017,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2010,2010-12-31,33.72882,2010
8018,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2011,2011-12-31,35.3865,2011
8019,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2012,2012-12-31,40.51078505,2012
8020,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2013,2013-12-31,43.58143122,2013
8021,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2014,2014-12-31,45.09282709,2014
8022,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2015,2015-12-31,51.82654379,2015
8023,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,74.41115957,2016
8024,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,122.754,2017
8025,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,200.1032247,2018
8026,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,224.6283866,2019
8027,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2020,2020-12-31,209.1569493,2020
8028,6,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2021,2021-12-31,205.7015668,2021
8029,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2007,2007-12-31,483.5207696,2007
8030,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2008,2008-12-31,489.0218057,2008
8031,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2009,2009-12-31,509.2346156,2009
8032,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2010,2010-12-31,568.7089216,2010
8033,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2011,2011-12-31,608.2233063,2011
8034,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2012,2012-12-31,643.9604003,2012
8035,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2013,2013-12-31,706.4614789,2013
8036,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2014,2014-12-31,735.8847106,2014
8037,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2015,2015-12-31,746.2949489,2015
8038,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,756.0875678,2016
8039,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,768.6784579,2017
8040,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,760.8562176,2018
8041,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,736.7945492,2019
8042,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2020,2020-12-31,732.6623305,2020
8043,7,Alcoholic Drinks,2022,5,17,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2021,2021-12-31,724.9425008,2021
8044,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2007,2007-12-31,491.9941562,2007
8045,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2008,2008-12-31,544.829305,2008
8046,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2009,2009-12-31,603.4072437,2009
8047,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2010,2010-12-31,609.7612827,2010
8048,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2011,2011-12-31,594.3912258,2011
8049,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2012,2012-12-31,607.6620114,2012
8050,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2013,2013-12-31,652.9087924,2013
8051,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2014,2014-12-31,695.7272152,2014
8052,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2015,2015-12-31,728.2016222,2015
8053,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,761.5196162,2016
8054,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,811.6984435,2017
8055,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,902.4721565,2018
8056,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,1004.682185,2019
8057,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2020,2020-12-31,1096.863992,2020
8058,1,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2021,2021-12-31,1183.432089,2021
8059,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2007,2007-12-31,245.9925615,2007
8060,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2008,2008-12-31,279.1601245,2008
8061,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2009,2009-12-31,309.8604395,2009
8062,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2010,2010-12-31,340.0750073,2010
8063,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2011,2011-12-31,373.6363386,2011
8064,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2012,2012-12-31,323.1961934,2012
8065,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2013,2013-12-31,287.0948068,2013
8066,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2014,2014-12-31,282.0780564,2014
8067,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2015,2015-12-31,281.23897,2015
8068,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,279.9997731,2016
8069,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,266.9861167,2017
8070,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,253.5877682,2018
8071,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,244.1449365,2019
8072,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2020,2020-12-31,237.7794529,2020
8073,2,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2021,2021-12-31,231.9624189,2021
8074,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2007,2007-12-31,461.5886188,2007
8075,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2008,2008-12-31,529.9587664,2008
8076,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2009,2009-12-31,568.9430212,2009
8077,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2010,2010-12-31,638.7065682,2010
8078,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2011,2011-12-31,502.4801425,2011
8079,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2012,2012-12-31,571.7449128,2012
8080,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2013,2013-12-31,484.4999378,2013
8081,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2014,2014-12-31,426.8082299,2014
8082,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2015,2015-12-31,444.2244969,2015
8083,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,371.217283,2016
8084,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,345.2585811,2017
8085,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,302.3247676,2018
8086,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,242.9898794,2019
8087,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2020,2020-12-31,169.5019026,2020
8088,3,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2021,2021-12-31,139.1587241,2021
8089,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2007,2007-12-31,152.6420304,2007
8090,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2008,2008-12-31,174.6980954,2008
8091,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2009,2009-12-31,187.7673645,2009
8092,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2010,2010-12-31,198.1023374,2010
8093,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2011,2011-12-31,208.6713651,2011
8094,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2012,2012-12-31,216.4722021,2012
8095,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2013,2013-12-31,220.5623972,2013
8096,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2014,2014-12-31,228.825279,2014
8097,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2015,2015-12-31,246.8921301,2015
8098,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,253.0471754,2016
8099,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,263.6414226,2017
8100,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,275.526751,2018
8101,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,303.8664343,2019
8102,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2020,2020-12-31,329.1662154,2020
8103,4,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2021,2021-12-31,347.8648426,2021
8104,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2007,2007-12-31,135.2029913,2007
8105,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2008,2008-12-31,143.1571874,2008
8106,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2009,2009-12-31,157.1669952,2009
8107,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2010,2010-12-31,150.6101962,2010
8108,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2011,2011-12-31,175.066899,2011
8109,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2012,2012-12-31,176.9466552,2012
8110,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2013,2013-12-31,174.3445294,2013
8111,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2014,2014-12-31,173.0676979,2014
8112,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2015,2015-12-31,163.1775824,2015
8113,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,156.5619412,2016
8114,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,139.0851351,2017
8115,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,160.7749925,2018
8116,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,170.049983,2019
8117,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2020,2020-12-31,186.8909795,2020
8118,5,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2021,2021-12-31,201.5809857,2021
8119,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2007,2007-12-31,587.4914423,2007
8120,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2008,2008-12-31,562.6549244,2008
8121,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2009,2009-12-31,566.6485145,2009
8122,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2010,2010-12-31,566.9252016,2010
8123,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2011,2011-12-31,537.6035767,2011
8124,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2012,2012-12-31,521.2863931,2012
8125,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2013,2013-12-31,506.4066099,2013
8126,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2014,2014-12-31,532.942337,2014
8127,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2015,2015-12-31,553.9968508,2015
8128,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,631.4287911,2016
8129,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,709.4019116,2017
8130,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,702.9179445,2018
8131,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,699.0260897,2019
8132,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2020,2020-12-31,725.8631623,2020
8133,6,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2021,2021-12-31,775.2237252,2021
8134,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2007,2007-12-31,327.4875101,2007
8135,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2008,2008-12-31,311.5941539,2008
8136,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2009,2009-12-31,273.9859286,2009
8137,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2010,2010-12-31,260.5599392,2010
8138,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2011,2011-12-31,255.7292612,2011
8139,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2012,2012-12-31,267.4411296,2012
8140,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2013,2013-12-31,287.8154302,2013
8141,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2014,2014-12-31,317.2273856,2014
8142,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2015,2015-12-31,335.6464841,2015
8143,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2016,2016-12-31,346.1712753,2016
8144,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2017,2017-12-31,355.9989573,2017
8145,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2018,2018-12-31,361.781118,2018
8146,7,Alcoholic Drinks,2022,4,16,1,Off-trade Volume,Store-Based Retailing,1,000 litres,2019,2019-12-31,356.9724543,2019
