Index,Location,Industry,Subcategory,Hierarchy_Level,Current_Constant,Currency_Conversion,Year,Year_date,Year_minus_2016,Year_minus_2022,Edition,liter_volume,total_RSP
390,7,Alcoholic Drinks,6,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,440.0,3737000.0
391,7,Alcoholic Drinks,6,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,442.0,3759000.0
392,7,Alcoholic Drinks,6,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,444.0,3784000.0
393,7,Alcoholic Drinks,6,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,446.0,3815000.0
394,7,Alcoholic Drinks,6,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,449.0,3853000.0
395,7,Alcoholic Drinks,6,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,452.0,3893000.0
396,1,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,313.0,1487000.0
397,1,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,325.0,1522000.0
398,1,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,322.0,1466000.0
399,1,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,335.0,1549000.0
400,1,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,341.0,1595000.0
401,1,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,352.0,1651000.0
402,1,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,363.0,1713000.0
403,1,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,374.0,1769000.0
404,1,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,384.0,1818000.0
405,1,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,393.0,1862000.0
406,1,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,401.0,1899000.0
407,2,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,6.0,19000000.0
408,2,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,7.0,20000000.0
409,2,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,7.0,23000000.0
410,2,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,8.0,24000000.0
411,2,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,8.0,26000000.0
412,2,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,9.0,27000000.0
413,2,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,9.0,29000000.0
414,2,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,10.0,31000000.0
415,2,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,10.0,33000000.0
416,2,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,11.0,36000000.0
417,2,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,12.0,38000000.0
418,3,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,302.0,607000000.0
419,3,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,276.0,585000000.0
420,3,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,266.0,584000000.0
421,3,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,261.0,566000000.0
422,3,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,289.0,628000000.0
423,3,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,330.0,714000000.0
424,3,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,374.0,799000000.0
425,3,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,419.0,885000000.0
426,3,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,465.0,969000000.0
427,3,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,507.0,1046000.0
428,3,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,543.0,1112000.0
429,4,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,76.0,220000000.0
430,4,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,88.0,258000000.0
431,4,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,128.0,373000000.0
432,4,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,159.0,478000000.0
433,4,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,184.0,557000000.0
434,4,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,204.0,635000000.0
435,4,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,223.0,715000000.0
436,4,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,246.0,805000000.0
437,4,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,272.0,910000000.0
438,4,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,286.0,956000000.0
439,4,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,301.0,1012999.9999999999
440,5,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,1.367,2722000.0
441,5,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,1.396,2747000.0
442,5,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,1.466,2873000.0
443,5,Alcoholic Drinks,7,2,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,1.539,2807000.0
