Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Year_date,absolute_volume,Year
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2010-12-31,189.621376,2010
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2011-12-31,242.369025,2011
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2012-12-31,313.060308,2012
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2013-12-31,380.902804,2013
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2014-12-31,433.52473200000003,2014
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2015-12-31,447.80496,2015
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2016-12-31,581.752338,2016
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2017-12-31,686.56435,2017
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2018-12-31,829.182883,2018
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2019-12-31,969.8496269999999,2019
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,1181.1899349999999,2020
5,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,1344.316353,2021
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2007-12-31,2807.877512,2007
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2008-12-31,7784.08096,2008
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2009-12-31,8934.639744,2009
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2010-12-31,11944.852369999999,2010
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2011-12-31,15218.54662,2011
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2012-12-31,17181.15019,2012
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2013-12-31,19186.04345,2013
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2014-12-31,22070.78864,2014
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2015-12-31,24342.70425,2015
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2016-12-31,27115.76627,2016
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2017-12-31,29475.74285,2017
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2018-12-31,32893.32925,2018
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2019-12-31,37165.9958,2019
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,40927.4571,2020
7,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,43895.24392,2021
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2007-12-31,25082.98088,2007
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2008-12-31,27535.169270000002,2008
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2009-12-31,19518.332000000002,2009
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2010-12-31,19688.27235,2010
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2011-12-31,17484.248359999998,2011
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2012-12-31,17935.82034,2012
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2013-12-31,16113.590049999999,2013
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2014-12-31,18177.975199999997,2014
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2015-12-31,19680.5046,2015
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2016-12-31,20417.59042,2016
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2017-12-31,22357.79483,2017
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2018-12-31,25199.58525,2018
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2019-12-31,29628.318320000002,2019
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,32612.456950000003,2020
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,35229.691889999995,2021
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2013-12-31,382.03836,2013
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2014-12-31,916.2570129999999,2014
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2015-12-31,1485.268169,2015
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2016-12-31,2134.293512,2016
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2017-12-31,2383.57449,2017
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2018-12-31,2738.3266009999998,2018
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2019-12-31,2856.0843440000003,2019
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,2998.649507,2020
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,3138.949623,2021
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2007-12-31,1.304267,2007
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2008-12-31,2.6754919999999998,2008
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2009-12-31,2.3622140000000003,2009
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2010-12-31,2.5437350000000003,2010
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2011-12-31,6.251818,2011
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2012-12-31,111.752966,2012
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2013-12-31,161.47395600000002,2013
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2014-12-31,181.14286399999997,2014
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2015-12-31,220.581157,2015
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2016-12-31,254.31023299999998,2016
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2017-12-31,284.725544,2017
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2018-12-31,220.372771,2018
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2019-12-31,216.227383,2019
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,166.74423299999998,2020
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,220.69495899999998,2021
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2007-12-31,0.905262,2007
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2008-12-31,1.33742,2008
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2009-12-31,2.3852040000000003,2009
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2010-12-31,18.425945,2010
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2011-12-31,38.649248,2011
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2012-12-31,60.61361,2012
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2013-12-31,101.06573200000001,2013
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2014-12-31,125.543782,2014
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2015-12-31,150.466503,2015
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2016-12-31,200.601114,2016
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2017-12-31,232.847804,2017
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2018-12-31,305.03077499999995,2018
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2019-12-31,498.28605799999997,2019
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,462.05285699999996,2020
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,424.940898,2021
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2007-12-31,1.276632,2007
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2008-12-31,1.020562,2008
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2009-12-31,0.825727,2009
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2010-12-31,0.728791,2010
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2011-12-31,0.640431,2011
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2012-12-31,0.572055,2012
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2013-12-31,0.749556,2013
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2014-12-31,12.404399999999999,2014
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2015-12-31,11.120466,2015
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2016-12-31,10.184111,2016
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2017-12-31,18.88892,2017
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2018-12-31,20.1541,2018
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2019-12-31,32.692581999999994,2019
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,62.214869,2020
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,91.84342299999999,2021
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,31.120622,2020
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,346.68769100000003,2021
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2007-12-31,2800.020171,2007
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2008-12-31,3012.696156,2008
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2009-12-31,2703.563548,2009
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2010-12-31,2673.47711,2010
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2011-12-31,2655.571857,2011
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2012-12-31,3110.871328,2012
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2013-12-31,3551.3768410000002,2013
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2014-12-31,4340.0356679999995,2014
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2015-12-31,4775.742132,2015
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2016-12-31,5075.518057,2016
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2017-12-31,5520.658566,2017
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2018-12-31,5977.240901,2018
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2019-12-31,6095.922031,2019
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,6310.863155,2020
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,6460.010128999999,2021
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2007-12-31,279348234.0,2007
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2008-12-31,278475639.1,2008
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2009-12-31,187930845.0,2009
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2010-12-31,182868039.1,2010
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2011-12-31,172527565.39999998,2011
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2012-12-31,172717699.7,2012
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2013-12-31,155466224.39999998,2013
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2014-12-31,161093157.10000002,2014
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2015-12-31,239579962.8,2015
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2016-12-31,375917044.70000005,2016
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2017-12-31,433856551.79999995,2017
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2018-12-31,681152981.5,2018
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2019-12-31,993955110.9,2019
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,1227380486.0,2020
1,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,1420760712.0,2021
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2013-12-31,4715367.621,2013
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2014-12-31,10302250.33,2014
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2015-12-31,14644054.459999999,2015
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2016-12-31,18220356.06,2016
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2017-12-31,36918426.349999994,2017
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2018-12-31,44061899.62,2018
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2019-12-31,50024606.239999995,2019
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,57021732.14,2020
2,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,64790747.92999999,2021
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2007-12-31,2074978.061,2007
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2008-12-31,2190588.528,2008
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2009-12-31,2250602.219,2009
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2010-12-31,7610624.471000001,2010
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2011-12-31,11043084.33,2011
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2012-12-31,11326272.69,2012
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2013-12-31,15275166.629999999,2013
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2014-12-31,16737928.47,2014
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2015-12-31,19849638.22,2015
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2016-12-31,22594147.98,2016
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2017-12-31,25127878.36,2017
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2018-12-31,25061080.72,2018
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2019-12-31,26068961.63,2019
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,28402707.459999997,2020
3,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,31187522.59,2021
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2007-12-31,6770222.39,2007
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2008-12-31,8070154.383,2008
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2009-12-31,9172341.056,2009
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2010-12-31,13217956.799999999,2010
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2011-12-31,17107478.16,2011
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2012-12-31,23246069.8,2012
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2013-12-31,26310971.8,2013
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2014-12-31,30268430.41,2014
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2015-12-31,33591948.56,2015
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2016-12-31,56317585.42,2016
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2017-12-31,64527478.02,2017
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2018-12-31,69723608.96000001,2018
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2019-12-31,73046590.36,2019
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,76695639.08000001,2020
4,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,84897286.15,2021
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2007-12-31,117966.84999999999,2007
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2008-12-31,190984.81100000002,2008
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2009-12-31,279607.287,2009
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2010-12-31,345743.235,2010
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2011-12-31,431448.13300000003,2011
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2012-12-31,509848.11799999996,2012
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2013-12-31,670162.627,2013
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2014-12-31,1350105.482,2014
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2015-12-31,1376988.487,2015
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2016-12-31,1446222.469,2016
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2017-12-31,1881682.665,2017
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2018-12-31,2584840.0319999997,2018
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2019-12-31,4418135.36,2019
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2020-12-31,10416794.93,2020
5,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2021-12-31,17143003.92,2021
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2007-12-31,23255602.43,2007
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2008-12-31,27008078.03,2008
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2009-12-31,52896902.59,2009
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2010-12-31,77864849.03999999,2010
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2011-12-31,75359374.54,2011
6,Alcoholic Drinks,2022,Beer,Beer,1,Off-trade Volume,Non-Store Retailing,1,2012-12-31,78545033.48,2012
